,Beer Names,Rating,Locations,Reviews,Users
720,Spaten Optimator,2.0,"Munich, Bavaria",The darkest one of the variety. Lots of malt. Reminds me how much better American beer is than European. They beat us on tradition but their beer has been outdone by American microbrews.,Chadhami
721,Woodgate Pear Cider,0.5," Wimbledon, Greater London",Here we have another universal credit budget drink... Again as the last woodgate review this alcoholic beverage is a cut about the usual. Apple cider... This one is made from tinned pears and possibly brown sugar the kind of drink you would find in the hands of some embarrassing uncle with a Georges shirt on trying to fit in with the lads an abomination of a drink that will open the flood gates if your feeling blocked up....,Fozzymcaddict87
722,Woodgate Dry Cider,0.5," Wimbledon, Greater London","The kind of drink that would be welcome to the local community jakey or tramp outside of greggs, the price is cheap, the taste is cheap and overall its a poormans strongbow...",Fozzymcaddict87
723,Carolina Bauernhaus 18 Mile Red Grand Cru,0.6,"Anderson, South Carolina","500-ml bottle from rare beer club. no real head just an island of bubbles, murky reddish cola color, sour nose, super sour, not balanced like a flanders, could imagine wine, medium body.",zebra
724,Altenmünster Brauer Bier Urig Würzig,4.6,"Kempten, Bavaria","I Absolutely LOVE THIS Bier! They USED to carry this brew at the Walburg Mercantile German Restaurant & Biergarten in Walburg, Texas. Frankly I am Really pissed that they stopped carrying this Awesome Nectar! I have only been there 2 or 3 times in the last 15 or so years for this one simple fact...",HopsAromas35
725,New Holland Dragon's Milk,2.3,"Holland, Michigan","New to craft beer and saw this was a must get in the stout category. Unfortunately I was not a fan of the bourbon aspect  and couldn't get past the heavy alcohol taste. Maybe after trying more stouts I'll gain an appreciation, but for now I wouldn't say this a great beer.",SourReports35
726,Karbach Hella Chella,1.0,"Houston, Texas","yeah, dont drink this no matter how cheap if is. tastes like salt water mixed with flat beer",kidmartinek
727,Traugott Simon Kölsch,0.5,"Krefeld-Linn, North Rhine-Westphalia","Kolsch de 4,8 % abv, au seul malt d'orge et extraits de houblon.
Mon exemplaire était à 5 mois avant sa date.
Couleur doré soutenu.		
Bulles fines, en colonnes droites, peu nombreuses.
Mousse blanche, à gros flocons, instable.
Arômes de plâtre, colle à bois.
1ère bouche pétillante, totalement synthétique.
Arrière-bouche aux nuances de pneus dégonflés.
2ème bouche totalement artificielle, factice.
Arrière-bouche qui arrive au frelaté ...
Longueur sans relief, si ce n'est négatif …
Jambes courtes.
Alcool nul, sans intérêt, il poisse cette bière.
Finale nullissime.
CONCLUSION : une nullité sans pareille, cette kolsch (qui n'en est pas une ..).
En d'autres termes un trou sans fond , réalisé pour la chaîne "" Trinkgut ""
qui porte donc très mal son nom !!",corkyrory66
728,Gilden Kölsch,1.2,"Cologne, North Rhine-Westphalia","Kolsch de 4,8 % abv, avec malts d'orge et de blé.
Mon exemplaire était à 4 mois avant sa date. 
Couleur doré moyen, à la belle brillance.
Bulles fines, en colonnes droites, très peu nombreuses.
Mousse blanche, qui se réduit vite, stable à 1 mm.
Arômes d'aubépine, thé de tilleul, pointe d'amandes douces.
1ère bouche axée sur une pils, avec une amertume sèche.
Arrière-bouche qui trouve vite de l'astringence.
2ème bouche faible, très faible, quoique légèrement aromatique.
Arrière-bouche qui rejoint la pils à papy.
La longueur ne donne rien de mieux, ni rien d'autre.
Jambes à flocons moyens, très courtes.
Alcool faible, désintéressé à travailler les saveurs.
Finale linéaire, voire inférieure (encore).
CONCLUSION : on ne sait pas si Gilden fait référence à une éventuelle guilde
des brasseurs, mais c'est strictement navrant … (2/2/2/2/4)",corkyrory66
729,Kestrel Super Premium Lager,5.0,"Bedford, Bedfordshire",Drank once from a can. Savage night followed it hence the 5*. Memories made from an elite sesh.,tain.r.farrelly
730,Montucky Cold Snack Beer,4.2,"Bozeman, Montana","*Disclaimer* I understand that this isn't a craft beer but in a world of PBR's, Hamm's, and whatever else, I'd take this over them any day. It's a beer I could drink all day. 

Once again, not a craft beer. In my opinion it's the best of the less refined beer.",MeadTrub36
731,903 The Chosen One Coconut Ale,4.5,"Sherman, Texas",903 Brewers The Chosen One 6.8 % ABV 35 IBU. This cream ale pours a clear golden yellow color with a finger length slightly off white colored head that hangs around for a bit before dissipating leaving some lacing on the glass. The aroma is of coconut with a massive grain backbone with a hint of lemony citrus aroma. The flavor is sweet with the grain flavor coming through before giving way to a delicious almost toasted coconut coconut flavor before finishing with a slight hoppy bitterness to offset the sweetness of the grains and coconut  it also finishes with more coconut. The mouthfeel is creamy with the perfect amount of carbonation definitely not to thin or thick spot on with the mouthfeel. 8/10,Sexy_texan18
732,Ace Pineapple Cider,5.0,"Sebastopol, California","Great Taste. If your saying it has no head, IT'S A CIDER, IT'S NOT SUPPOSE TO HAVE HEAD LMFAO. Have had both on Tap and in a Bottle., both are great but Tap is always better. I definitely get the Pineapple and also get a strong White Gummy Bear after taste. This is very smooth with little to no bite at the end of the drink. This is tied for the best Cider I have ever had. It is VERY SWEET, something I like but not everyone does. Ciders over Beer here!",MashScout42
733,Blue Moon Belgian White Ale,4.5,"Denver, Colorado",This is my go to beer. I love the wheat beers with the slight orange flavor,benjamin921
734,Valaisanne Pale Ale,1.1,"Sion, Switzerland","Bottled in Zurich at recelette factory with a plate of Heidi ?, basically melted cheese, potatoes and pickle.  It contains alcohol, presumably local, but otherwise unremarkable.",mephisto
735,Cycle Thursday - 2018,2.3,"Saint Petersburg, Florida","22 oz. bottle, pours a motor oil black with a small tan head. Aroma smells sour, with roasted malt, bourbon and sour notes. Flavour is vinegary and sour - ugh, this is infected. Not much bourbon or any pastry goodness. Surprising a Cycle BA stout would be sour-infected. Poor.",mcberko
736,Sweetwater Guide Beer A Lager,5.0,"Atlanta, Georgia",I love the design of of the can and each description. The flavour profile described on the can is accurate as always with sweetwater. It's one of my favorites from sweetwater.,radcowdisease
737,Detmolder Herb,0.5,"Detmold, North Rhine-Westphalia","Schnell zerfallende, großporige Schaumkrone. Leichter Malzgeruch eines leicht trüben, gelben Pilseners. Spritzig-herber Antrunk. Leicht malziger, wässriger Körper, der schnell von einer stark metallischen Herbe abgelöst wird, die den Körper und Abgang total dominiert und in einem modrigen langen Nachhall endet. Nicht langweilig, sondern schlecht, lieber nie wieder.",L.Kehrseit
738,Miller High Life,5.0,"Milwaukee                       , Wisconsin","Very nice beer! This is the kind of beer that is a good beer to drink, when you want to drink a good beer. I reccomend drinking this beer, highly!🍺",karlmarx69420
739,Unveiled Double IPA,1.1,"Novato, California","SO, you just can't get away from these IPA. You go to find new untasted beers and what's the majority? You got it. So I'm expecting some alky soaked  random ubiquitous viscous bitter brew from start to finish. And it looks like t is. It also has a big fat head. Clear pale. Terribly on style IPA, what else can be said? Why would anybody ever put this many hops in a beer? To preserve it? Who wants preservatives in beer, we can trust our canning abilities in this day and age.",cheap
740,LaBieratorium F60 Paranoid IPA,1.1,"Cottbus, Brandenburg","Sept 2019  330ml dark bottle, unfiltered, from Beer52. Poorly designed and printed label - like an amateurish attempt at a Grateful Dead album cover. I struggled to make out the name. Beer is a sludgy amber. Quite hoppy with baby vomit aroma. Strong, very sweet malt. This is rather crude and simplistic. Rather like an over-enthusiastic and clumsy first time home brew. Not good.",SilkTork
741,Cerne Abbas Ginger Fox,0.5,"Dorchester, Dorset","One of a trio from this brewery gifted by Red of Basildon. Quite simply this is one of the foulest, bad-tasting, nastiest drinks I've ever had. I really cannot overstate how unpleasant this is, it is thinner than a supermodel on the 14th day of a fortnight's fasting and the only ginger thing worse than this sang with the Spice Girls. Please, please avoid. The Queen is dead boys.",ThePaleAlien
742,Wychwood King Goblin  (Bottle),4.9,"Witney, Oxfordshire","Beautiful strong ale. Vanilla niceness, mellow and cheerful, enjoyed consuming this",topherwalk
743,Augustiner Edelstoff,4.7,"Munich, Bavaria","Das Bier kenne ich von diversen Reisen nach München, wo es natürlich im besten im Augustiner Bräu beim Hauptbahnhof mundet. Es ist ein wunderbar ausgewogenes Bier, bei dem einfach alles passt. NIcht zu einfach, nicht zu abstrus. Solide und doch wunderbar erfrischend. Das kann man immer wieder trinken. Auch wenn in manchen Bobo-Restaurants außerhalb Bayerns ordentlich dafür verlangt wird.",NobleSampler19
744,Four Loko Grape,2.7,"La Crosse, Wisconsin",24 oz. can poured a clear purple with a lingering ring of bubbles. Aromas of grape soda pop. Palate was light bodied and crisp. Flavors of grape soda pop with a crisp dry lingering artificial grape finish.,Ratman197
745,Rivet Lager,5.0," , North Rhine-Westphalia","Not meant to be chilled! Must be consumed just below room temperature. Room temperature is fine too. 
Tastes and smells like lychees, has a faint bitterness to it, mostly flavours and little bitters. Hands down one of the best beers I’ve ever tried. Aftertaste is alright. Don’t waste your money on all those marketing bs beers! This beer is brewed to taste good in the temperatures of Vietnam. There were no refrigerators in Vietnam when they started brewing! The cold suppresses sweet flavours so room temperature is best for drinking!",FlightTrub27
746,Lone Star,5.0,"Los Angeles, California","Zajebiste piwko! Smakuje jak połączenie nektaru z orgazmem. Gówno prawda, to piwo to szczyny",NobleMonger43
747,Bintang Radler,3.6,"Central Java , Indonesia","I don’t know what I was expecting, but this is is better than the Millers Chill. Quenches your thirst without getting pissed.",TrappistExports39
748,Cool Beer Stonewall Light Lager,4.0,"Toronto, Ontario","delish easy drinking lager, in a world of unbalanced hop heavy craft beers, this is an absolute guilty pleasure on a hot summer day. Well done Cool Beer Co.",SourTun36
749,Miller High Life,4.8,"Milwaukee                       , Wisconsin","My favorite mass produced beer, slightly sweet, non offensive, well balanced. I could drink this all day.",SourTun36
750,Fuller's ESB (Pasteurised),2.0,"Chiswick, Greater London","Fazla olmayan değişik koku, sarı gövde. Çok fazla aromaya sahip değil olan aroması da stout biralara benziyor. Çok tutmadım
",dzenkalpic
751,Fuller's Wild River,1.6,"Chiswick, Greater London",Küf kokuyor. Tadında çok alkol alınıyor.Köpüğü fazla. Asitliği de fazla. Gövde sarı. Beğenmedim.,dzenkalpic
752,Funky Buddha Blueberry Cobbler,0.8,"Oakland Park, Florida","Can't believe the high ratings this swill has gotten.  Absolutely abominable, possibly the worst beer in the history of the industry.  And i say that as a huge fan of Funky Buddha products.  I bought it as part of a 12 pack and choked down two of the three cans that were included.  Gagged so badly just dumped the third out.  Terrible. I can't think of three more hideous flavors for beer than cinnamon, vanilla and blueberries.  Seriously, this is like some kind of prank by devious brewers.",SourRespek38
753,McEwan's Champion,5.0,"Bedford, Bedfordshire","To be drank with care.
This a a top rate high strength beer that is just fantastic. To be sipped so you have to use a bit of self control if you are a normal beer drinker. I will always have a couple of bottles in. Brilliant value now in supermarkets.",SourTapper56
754,Kommunbrauhaus Windischeschenbach Zum Roud'n (Da Roude) Zoigl,1.8,"Windischeschenbach, Bavaria",Murky reddish brown. UNclean aroma with plenty of unpleasant smoke phenols. Harsh bitterness.,ekstedt
755,Ommegang / Liefmans Pale Sour,2.0,"Cooperstown, New York",I didn't care for this much.  It had a strange sour flavor that just didn't sit well in my stomach. Disappointed in this one.,dwyerpg
756,Olde English 800,5.0,"Milwaukee                       , Wisconsin","Initial tasting notes:
Rich, malty with notes of sewer rat.  Quite similar to a Newcastle that had gone warm and had homeless bathe in it for a few weeks.  Carbonation was apparent but did little to improve the drinkability of this thick drunk nectar.  A few sips in the taste started to improve.  No longer could taste the homeless who chose to cleanse themselves and get inebriated at the same time.  By the time I finished the first, it reminded me much more of a crisp coors original.  By this time the tape around both my hands was slowly cutting off circulation so drinking these rockets of awesomesauce helped ease the pain.  The second was pure gold.  10/10 would recommend to a friend.  This should not be drank without one being taped to each hand.",AleLove45
