,Beer Names,Rating,Locations,Reviews,Users
703,Maccabee Shandy (Peach),1.9,"Netanya, Israel","21/11/2019. Bottle, sample, courtesy of danlo, cheers Ed! Pours clear pale gold with a small fizzed off-white head. Aroma of sweet peach, not too artificial. Medium plus sweetness, minimal bitterness. Light body, slight sticky texture, average carbonation. A bit more real than the apple version.",Grumbo
704,Maccabee Shandy (Apple),1.5,"Netanya, Israel","21/11/2019. Bottle, sample, courtesy of danlo, cheers Ed! Pours clear very pale gold with a short lasting white head. Aroma of grain, grass and vague sweet apple juice. Quite heavy boiled sweet sweetness, minimal bitterness. Light body, watery texture, average carbonation. Not much point to this.",Grumbo
705,Captain Morgan Mutineer Rum Flavoured Beer,1.9,"Frankfurt, Hesse","bottle @ spar (budapest) pale yellow colour, normal body, average carbonated, some sugary 'rum' taste, weird aroma, sweety, fizzy",MetalMurphy
706,Hop Valley Bubble Stash,1.6,"Eugene, Oregon","As others have stated, it’s got a weird melon taste to it. It may be your thing but I’m personally not a fan.",Beersmoke4
707,Potosi Lux,1.5,"Potosi, Wisconsin",Can. Pours light gold with white head. Corn and cracker aroma. Light corn and cracker flavor followed by just a slight touch of bitter crispness. Finish dries out a bit but is watery. Body is light with a watery mouthfeel.,Carlisle
708,The Answer H.U.B.A.,1.9,"Richmond, Virginia","Draft at the brewpub.  Dark brown, muddy even.  Drinks with an earthy musk, almost caramel and nutty.  M'eh.  Wouldn't go back.  (#7607, 11/2019)",Braudog
709,Polar,0.9,"Caracas, Venezuela","First of all...I'm Venezuelan and I've been drinking this all my life.....this is shit, taste like piss water, I rather drink Budweiser, Coors or other American beer flavoured water. DO NOT BUY",hadesmdr
710,Viking Lite,1.7,"Akureyri, Iceland","Color amarillo pálido, cristalina. Dos dedos de espuma con retención media. Aroma a casi nada, ligero cereal. Gusto a casi nada, un poco de cereal, notas dulces y de cartón. Cuerpo acuoso. Cerveza light, aguada, sin nada a destacar, sin gluten.",Suco
711,Benediktiner Weissbier Alkoholfrei,1.1,"Ettal, Bavaria",Der Geruch verspricht nicht viel. Und siehe da. Der Antrunk ist widerlich wässrig und billig malzig. Eines von den ganz schlechten alkoholfreien.,ichijo3
712,Coors Banquet Beer,1.9,"Golden, Colorado","Pours golden with tracing carbonation. Thin white head. Aroma of yeast and sweet malt. Taste has light floral notes, sweet malt. Palate has light bread notes, sweetness. Eh.",pdog555
713,Cannon 80085,1.9,"Columbus, Georgia","Guava overpowers the nose.  Pale, misty, moderately sour, not sweet. Guava is too stiff all round. Light body, slightly saline maybe. Flat. On tap, Cannon Brewpub, Columbus, GA with LuckyDog.",Aurelius
714,Thornbridge / Sierra Nevada Twin Peaks,1.9,"Bakewell, Derbyshire","From cask at Cardinal with BHK after seeing The Lobster at Lanternen filmklubb 19.11.19. Served by gravity. Translucent straw colour. Not head or lacing. Some aroma and taste of American hops and old citrus. Harsh citrus and pine bitterness is lingering on. Very flat, even by cask standard",Holmen2
715,Karlsberg Bock,1.7,"Homburg, Saarland","""Karlsberg Starkes Bock"", 6,6 %, Fläschchen von Getränke Hoffmann, Berlin. - Kastanienrot, klar. - In der Nase recht süßes dunkles Malz, leicht säuerlich-herbe Schokolade, strenge Hintergrundherbe. - Antrunk ruppig dunkelmalzig und grell süßsäuerlich-bitterschokoladig mit schroffer krautiger Herbe. Milder rezent, vollmundig, hart im Mund. Im Abgang derb malzbitter mit ranziger Herbe und Anklängen an Möbelpolitur. - Unglaublich derber, unausgereifter Bock, eine echte Zumutung für den Gaumen. Daß die Karlsberg-Brauer sich nicht schämen, etwas derart Unfertiges in Umlauf zu bringen ... (19.11.2019.)",Moravius
716,Ghostwood Prost!,1.6,"Redwood City, California","On tap at the brewpub, Clear golden with small head. Notes are granny smith apple and infection. One sip and didn't touch this taster again. Awful and shouldn't have been sold",PhillyCraft
717,Hogs Back Gardeners Tipple (Unfiltered),1.8,"Tongham, Surrey","500ml bottle in 2012. Lightly hazy golden with a thin white head. Aroma of apples, straw and wet grass. Flavour is malty, with some fruity notes and wack of boiled sweets.",Beese
718,Biergarten Urig Kellerbier,1.7,"Bad Tölz / Oberbayern, Bavaria","Dunkler, leicht süß-säuerlicher Beginn, mildes Malz. Die Säure ist unpassend, das dunkle Malz wird dadurch weitestgehend verdrängt. Meh. 8/5/6/5/9/5",Koelschtrinker
719,Coronado Tiki Sunset Sour,1.7,"Coronado, California","Lemon yellow pour. Nose of everything under the sun, like potpourri.  There is just too much going on with this beer. Pineapple, coconut, nuts, dried fruits. Mouthfeel like a freshly melted candle. They threw in everything but the kitchen sink and it ruined it. Like trying to drink 5 tropical drinks at once. It doesn't work.
Can.",pkbites
720,Bud Light Lemon Tea,1.8,"St. Louis, Missouri","12 oz. Aroma is lemon, tea, chalk, soap, floral, crappy beer. Pours clear golden with a decent white head with decent retention that laces the glass even. Taste is sweet with flavors like the aroma. Pretty gross.",poisoneddwarf
721,Florisgaarden Honey,0.5,"Melle, Belgium","Bottle of 33cl, in a Tumbler glass; from the fridge.

Why do I keep tasting beers of this Florisgaarden brand ? I do not know.",Syfher
722,Pabst Blue Ribbon,0.6,"Los Angeles, California","pale yellow colour, minimal head, which disappears quickly; aroma and taste of cardboard, metallic and sourish-acidic notes; almost horrible...",Lore
723,Apple Bandit Juicy Apple,1.5,"Zoeterwoude, Netherlands","Bottle from AH. Pale golden with some bubbles. Sweet applejuice, winegums, light sickly fruit tea with tons of sugar, fake chemical aromas, hollow, soulless bombastic sweetness. Quite sweet, light bitter. Medium body and soft carbonation. Sugary mouthfeel, pointless, alcoholic soda pop.",sjogro
724,Stephans Bräu Premium Pilsener,1.8," Neckarsulm, Baden-Württemberg","Bottle, 500 ml. Clear golden, short lasting white head. Stinks a bit. Malty, sweetish, metallic. Light bodied, quite bland.",Iznogud
725,Cape May The Bog,1.0,"Cape May, New Jersey","Very pungent aroma, and very fruity to the taste. My disclaimer is I am not a big Cranberry fan, but this was overkill and partly sour",cjgaertner
726,Grand Canyon Sunset Amber Ale,1.3,"Williams, Arizona","I have tried this beer on three different occasions and each time it immediately foams up to the point of aggravation. it is so annoying that i will not endure its fairly good flavor to suffer the indignities of this foaming menace when there are so may other beers that rise to the same flavor level and can actually be drunk within the first ten minutes of pouring it, and forget about trying to drink it straight from a bottle. That is mission impossible>",CiderMaster40
727,Spartan Son of Zeus,0.5,"Bermondsey, Greater London","Ap at brewery. Copper pour, sparse head. Malty aroma, raisins. Light sweet taste, more raisins. 3.6% mild light but full",stevoj
728,The Answer Fields of Glycol,1.9,"Richmond, Virginia","Draft at the brewpub.  Yep, it's hazy and yellow.  Boring.  This one is particularly boring ... little aroma, no really descriptive flavors to share here ... no burn (for an ""imperial"") ... clean and without fault, but just flat. 
 Boo.  (#7604, 11/2019)",Braudog
729,Amstel Radler,1.1,"Zoeterwoude, Netherlands","Ok, that was bad. That was just a bad lemonade. At least it was refreshing.",MeadTickers36
730,Deschutes Only Slightly Exaggerated IPA,1.5,"Bend, Oregon","Bottle from vintage. Aroma is a little off IPA. Taste, well, what do you expect? Just another rude ass APA that wants to be IPA. There are so many IPA out there, they've taken the place of the cheap american pale lager for the ubiquitous cheap american beer. There must be a brahzillion of them out there. What else can be said?",cheap
731,The Duck-Rabbit Brown Ale,1.2,"Farmville, North Carolina","Got as a gift 6-pack. Sour, thin, over-carbonated. Has an “enjoy by” scale but nothing indicated. Committed sacrilege: after three sips I poured the rest out. Maybe I’ll use the others to cook brats.",Intladvr1
732,Deep Cove Molé Stout,1.0,"North Vancouver, British Columbia",I'm shocked.  This is one of the worst beers I've ever tried.  It tastes like beer with a good dose of jalapeno and onion with beer.  Who thought this would be a good idea???  Mole?? I tasted no mole at all.  Keep the chips and salsa on the side boys not in my drink!,LagerTasty48
733,GP Brewing Mercury Premium Lager,1.9,"Grande Prairie, Alberta",Cloudy beer. When poured it is not 355 ml. Approx 330ml in the cans. Taste is ok .,NobleMaster56
734,Oettinger Pils,1.8,"Oettingen, Bavaria","Gawno. Pucha wygląda dramatycznie, tandetnie, jakieś napisy w języku suahili Xd, podejrzewam, że podobnie smakują piwa w Afryce. Zapach to słodki spirol, bulion warzywny. Smak nijaki, trochę od siebie odrzucają słodkawe nuty, pewnie jakichś tanich słodów. Pils z zerową goryczką... Nie polecam, shieeet.
",aboubakar
735,Gekkeikan (Laurel Crown) Traditional Sake,1.8,"Folsom, California","750ml bottle, I see it is a product of the US. Folsom California to be more exact. 

Pours a colour of water with a bit of fizz that imitates a head of foam. It's gone in a blink of the eye. 

Smells interesting. Dark pitted fruits, chocolate???,  licorice, earthy, boozy. 

The taste is a letdown. Everything in the smell is muted except the booze. Very little dark pitted fruits...licorice, no chocolate...bland as bland can get. 

Mouthfeel is thinner than thin. 

I'm having no luck with Sakes. This may be my last.",Bitterbill
736,New Holland Dragon's Milk - White,1.5,"Holland, Michigan","Can from Total Wine in Sunnyvale, CA. Aroma is vanilla, artificial syrup, light malts. Taste is cream ale, vanilla, more artificial. Def not a stout...more of a cream ale which I strongly dislike.",tightslice
737,Perlenbacher Mount Eagle,1.7,"Neckarsulm, Baden-Württemberg","# 1623; 11/2019. Worty and floral aroma. Straw colored, clear, with poor head. Light bodied, worty, herbal, crispy, corny. Above average beer. 0,5 l can, market, Třemošná (CZ).",kolemkoukolem
738,Flötzinger Bräu Wies'n-Radler,1.9,"Rosenheim, Bavaria","Zurecht hat dieses Radler nur 4 Punkte, is ne unverschämte Süßstoff Bombe, richtig unangenehm, weder ein schöner Limo noch ein Bier Geschmack zu erkennen",MBlessing
739,Camden Town Arch 55 Plum Sour,0.8,"Ponders End, Greater London","Sour session lager med blommer

Det hænger ikke sammen, de lidt umami lager malte og de overmoden blommer hænger ikke sammen. 
Mangler noget vildt gær, og det syrlige spark kommer kun ved 1. Dyk i glasset. Til sidst smager den faktisk af bræk, syren kommet simpelthen frem på den helt forkerte måde. Den er livlig i kroppen, og hælder gullig væske.",Kronhjort1996
740,Marston's Pedigree (Filtered),1.7,"Burton-on-Trent, Staffordshire","Nothing but cabbage and tin on the nose, has weak foam on a  medium clear copper body. Flavour is boozy tin and caramel. Lingering adjuncts on the mouth. This is pretty substandard, even for a macro amber.",DeanF
741,Greene King IPA (Filtered),1.9,"Bury St. Edmunds, Suffolk","Clear amber beer with cream-colored head, smell is light apple, taste is light bitter and bread, light watery, light body, thin texture, average carbonation, perfect for hot days, otherwise boring, 
(I have 0.5l bottle with best-before 03 2020 and batch T1 19065 08:36)",PintjeFritz
742,Spießbraten Bier Naturtrübes Kellerbier,1.9,"Bad Tölz / Oberbayern, Bavaria","Dumpf malziger Beginn. Milde Süße, flacher Körper. Süßer Abgang. 8/6/7/6//6",Koelschtrinker
743,Northern Monk Patrons Project 14.05 King - Grapefruit Soda IPA,1.4,"Leeds, West Yorkshire","440ml can at We Brought Beer, Tooting.  Murky golden.  Aroma of sweets, grapefruit, and weird soft drink.  A rare miss for NM.  Overly sweet and saccharine.  I’m not sure what they were going for.",Beese
744,North High Grapefruit Walleye,1.5,"Columbus, Ohio","$2 orange can as pictured. First thought? Who wants that terribly bitter feel without big ABV? Taste is big bitter rubber veggie cabbage. Some decent co2 if you search for it. Yea, there you have; another rude ass on style bitter IPA, must be a gahzillion out there and they all taste the same; nasty. Continuing session, radel radly runs right over the roughnecks. Terribly on style for a light IPA, almost APA.",cheap
745,Yubberton Goldie,1.6,"Chipping Campden, Gloucestershire","Bottled.  Clear pale golden, minimal head. Aroma of honey and butter. Sweet with light to medium body and clean mouthfeel. Metal, honey and boiled cabbage. Low bitterness.",omhper
746,Cotswold Haus Lager,1.9,"Bourton-on-the-Water , Gloucestershire","Bottled.  Clear pale golden, small coarse head. Aroma of honey and grass. Mid sweet with light-medium body and clean, hard mouthfeel. Honey, boiled cabbage and grass. Mid bitter finish. Typical Btitish lager.",omhper
747,Michelob Ultra,1.3,"St. Louis, Missouri","Aroma: muy poco.. nada especial 
Apariencia: dorada, clara, espuma blanca, corona desaparece rápido 
Sabor: un poco a malta, maíz, 
Sensación: Poco amarga, delgada,",ZxWx
748,Flensburger Radler Alkoholfrei,1.3,"Flensburg, Schleswig-Holstein","33cl bottle. Smooth mild beginning with a light lemonade flavour. The main part is dominated by the artificial sweeteners. Strange bitter, together with a fruity but dry bitter aftertaste. The beer is grainy bitter, artificial sweeteners together with bitter lemon in the end. Very strange.",Erzengel
