,Beer Names,Rating,Locations,Reviews,Users
720,De Dolle Stille Nacht,4.5,"Diksmuide, Belgium","Less than 16 week old bottle, from Bier Huis, Ossett. Hazed, medium gold. Some fine floaters. Fine ring of white head. Wasn’t having a beer for a week, supposedly, but got a flyer from work, and did this with some crumpets and Alpha Toma cheese. I don’t know sometimes, but words can’t do justice. This is a beer I haven’t had since pre RB days, and I remember it standing out back then as something unique and exciting. It’s just a warming, ridiculously smooth and tasty, bittersweet glass of gorgeousness.",Garrold
721,Smuttynose Baltic Porter,4.4,"Hampton, New Hampshire","Piwo ma ciemnobrunatną barwę, nalewa się z beżową i szybko znikającą pianą.
Aromat jest intensywny i złożony. Dużo tutaj pumpernikla, melasy, kawy zbożowej, spieczonych tostów. W tle suszone owoce kandyzowane.
W smaku piwo jest pełne i wyraźnie słodkie. Płynny pumpernikiel przejmuje władanie. Dopiero po chwili dochodzą nuty melasy, kawy zbożowej, niuanse spalonej skórki chleba, susz owocowy. Goryczka jest lekko zarysowana, ma raczej palony charakter, a sam finisz jest lekko cierpki i wytrawny. Alkohol jest niewyczuwalny.",heman
722,2 Crows Fantacity,3.7,"Halifax, Nova Scotia","[Draught at 2 Doors Down, June 5, 2019] Pours a hazy yellow-gold with an average size semi-lasting frothy white head. Some lacing. Nice aroma (7+) with a good amount of hops -- herbal and citrusy -- along with a pleasant Wit aroma. Flavour, also nice (7+), of citrusy hops, wheat, yeast, more fruit and an average bitter finish. Average bodied. I quite enjoyed it.",blankboy
723,Peak Organic Fresh Cut Pilsner,4.7,"Portland, Maine","Portland, Maine, poured from a can.  Clean, pure, effervescent sensations from start to finish.  My current favorite afternoon beer.  ABV is 4.6%, about the same as Founder's All-Day IPA, which I would consider to be this beer's cousin in the ale family.  I'm not sure what qualifies this as a pilsner as opposed to a session IPL.  Whatever it is, as a bitter and hoppy lager, I think this is excellent.  It has fruity, juicy front notes and a long citrus-rind finish.",benhem
724,Bas-Canada HYPA #7,3.8,"Gatineau, Quebec","2020/01/17 - Pours a hazy bright yellow-honey colour with a thick, foamy, white head that slowly reduces and leaves minimal lacing. Aroma is juicy pineapple, mango, peaches, grapefruit, grassy notes, dank hops, biscuit and light onion. Taste is peach, tropical fruits, grapefruit, weedy/grass hops and hints of onion. Mouthfeel is medium and creamy with lightly biting carbonation and a sharp finish that is moderately bitter and mildly chalky.",Alpha10
725,La Cumbre BEER,5.0,"Albuquerque, New Mexico","I don't know if this is technically a pilsner, but regardless it's my favorite pilsner.  Perfectly balanced and very refreshing.  Exactly what you want from this type of beer.",IBUMaestro45
726,Weihenstephaner Vitus,3.9,"Freising, Bavaria","Cerveza con el premio de mejor cerveza del mundo 2011 de tradición alemana de la fábrica cervecera más antigua que existe. Color ámbar, turbia, alcohol muy bien integrado que apenas se nota y bastante espuma blanca con buena retención.",carlos88
727,Hill Farmstead Arthur,3.8,"Greensboro, Vermont","Frothy pour from the Sovereign. Sour lemon, pepper,  salt.  refreshing and good.",Maverick34
728,Founders Porter,4.2,"Grand Rapids, Michigan","355ml bottle. Pours jet black with a lasting dark tan head. Aroma of chocolate, coffee, roasted caramel malts, touch of vanilla, some dark fruits. Medium body, creamy mouthfeel. The dark fruits are more prominent on the taste, especially on the arrival, which then give way to milk chocolate. The finish is a flourish of roasted malts and a coffee bitterness. The bottle describes the beer as ""dark, rich and sexy"" and I can't find any reason to argue with that. A superb porter.",YD84
729,Anchorage Good Vibe Pils,3.6,"Anchorage, Alaska","Near clear brassy gold.  Spicy floral noble hop aroma and taste, with a crisp sweet grain backbone.  Doesn't rewrite the style, but pretty  3.6+nice.",slowrunner77
730,Cloudwater DDH Pale (S•S19),4.8,"Manchester, Greater Manchester","Comme souvent avec Cloudwater, une merveille de réussite! Agréable goût de mangue/mandarine fruité en bouche. Totalement bonne!  👌 🍻",bart1664
731,Rogue Dead Guy Ale,3.8,"Newport, Oregon","bottiglia 650 ml, schiuma beige fine media persistenza, colore ambrato velato, al naso è intensa miele zucchero di canna malto tostato, in bocca malto caramello frutta sciroppata, corpo rotondo, l’alcool si sente ma non disturba, carbonatazione moderata, amaro accentuato lungo nel finale. Ottima decisa equilibrata. Una bottiglia da 650 ml é poca…..! Ricorda le Bock che bevevo da ragazzino. c. Beer-shop.it 17.01.20",pleispleis
732,Brooklyn Lager,3.4,"Brooklyn, New York","Pours clear amber with an average, lacing off-white head. Aroma of citrus, caramel notes and some spicy notes. Sweet taste that ends up being slightly more dry and somewhat bitter. Medium bodied, watery to oily textur and soft to average carbonated. An OK Lager. 🌟🌟🌟",Habanero
733,Founders Backstage Series # 1: Blushing Monk,2.9,"Grand Rapids, Michigan","La brasserie Funders se tourne clairement ici vers les jeunes et la gente féminine avec une bière douce, aux accents de rosé et de grenadine. Pas de quoi se passionner pour un amateur de bière, et la question de se poser s'il n'est tout de même pas possible d'offrir mieux pour avoir une première approche de la bière à certains segments marketing (car il ne faut pas se le cacher nous touchons ici au marketing). Il est certain qu'ici, une touche d'acidité pour donner du pep's aurait été appréciable, tout comme un sucre un peu moins présent (mais ici tout est fait pour cacher l'alcool, car nous sommes tout de même chez les jeunes dans un paradoxe il faut boire de l'alcool, mais sans se rendre compte que c'est de l’alcool !). Sur la bière en elles même je n'ai malheureusement pas grand-chose à dire, le visuel est sur un rosé foncé sans mousse. Le nez est sur un mélange entre le vin rosé et grenadine et c'est d'ailleurs le duo que l'on retrouve de l'attaque au final en passant par l'arrière bouche avec tout de même un brin d'épices. C'est linéaire, poussif, avec un alcool à 9,2 % que l'on cache. Si la corpulence est honnête, la longueur est courte. Ce n'est pas parce que certains boivent n'importe quoi, qu'il faut brasser n'importe quoi.... Au contraire il faut amener ces personnes via des produits de qualité adaptés à apprécier la bière.",jybi
734,Founders KBS (Kentucky Breakfast Stout),4.5,"Grand Rapids, Michigan","I waiting so long time to find and after drink this beer in my country and i was so exciting to try it.. But all my excitement was nothing when i finally drink this beer..
Anyway like i said i was pretty sure for how good can be this legendary beer and when i open it the aroma bursting my nose in the first secs. So much coffe inside and so much power. The beer is really lively.. And when i get the first draught, one massive mouthfeel fill my mouth and my stomach.. This beer is a real dynamite.. It has the most coffe flavor i have get from any other beer out there and i love that. The beer is so rich and complex and give you one insane mouthfeel and go down in your stomach so smouth.. Your mouth is so alive when you drink this beer.. You can get any detail from the flavors in your mouth.. Chocolate, caramel and one massive amount of rich coffe there.. Also the carboration is moderate and in the right levels.
Overall one of the best and rich beers i have drink in my life. And also the most coffe beer too.. Despite ""Stout - imperial"" beers are so expensive, this one deserve every penny from my wallet..",BarrelMonger107
735,Arbor The Devil Made Me Brew It,4.3,"Bristol, Gloucestershire","14-01-2020 @mas_ibus Torrelavega

Cerveza con cuerpo y cremosa, con lúpulos aromáticos que juegan un papel tan importante como la malta tostada y chocolate.",MashMonger23
736,Anchorage Mosaic Saison,3.7,"Anchorage, Alaska","Ordered online from the SAQ, shared with my godson, I wasn’t too sure of the style, which isn’t still clear now. Tasty and slightly aromatic, a bit disappointing since I’m a big fan of this brewer.",azzurro
737,Weihenstephaner Hefeweissbier,3.8,"Freising, Bavaria","Pours a hazy gold color with strong head and lacing, wheat aroma with hints of fruitiness, sweet taste with spicy aftertaste, medium body. Probably the best hefeweizen I've ever tasted.

300ml bottle",drobimir
738,Sierra Nevada 40 Hoppy Anniversary Ale,3.8,"Chico, California","12 oz bottle.  Pours orange with tall, long lasting, fluffy white head.  Aroma is of citrusy hops, bready malt and tropical fruit.  Body is medium and crisp.  Citrusy, piney hops dominate the palate with bready malt and tropical fruit in the background.  Finish is long and dry.  I expected more from this brew.",mike67
739,Hi-Wire Strongman Coffee Milk Stout,3.8,"Asheville, North Carolina",Taster. Poured dark brown color with an average frothy tan head that lasted with very good lacing. Moderate to heavy roasted coffee and lactic malt aroma. Medium to abundant body with a smooth texture and soft carbonation. Moderate to heavy strong sweet flavor with a moderate to heavy coffee sweet finish of medium to long duration. This beer met my expectations.,Tmoney99
740,Trillium Black Mettle,3.8,"Boston, Massachusetts","Can sample at a tasting. Opaque black with brown head. The aroma has notes of roast, coffee, earthy, citrus, chocolate, dark bread. The flavor is mild sweet and bitter with notes coffee, dark bread, earthy, citrus, ""green"", grapefruit, salty. Slightly dry, full-bodied.",rayaron
741,Westbrook Gose,3.6,"Mount Pleasant, South Carolina","Tap at Kultainen Apina. Pours hazy light yellow with white head. Aroma and taste have acidic citrus, lactic flavors, malts, wheat. Medium body, average carbonation, tart finish.",tovesa
742,Trillium Stillings Street IPA - Double Dry Hopped,3.8,"Boston, Massachusetts","Can sample at a tasting. Hazy golden-yellow with white head. The aroma has notes of onion, herbs, dank, ""green"". The flavor is mild sweet and bitter with notes of onion, grapefruit, dank, ""green"", malt, some alcohol. Slightly dry, medium to full-bodied.",rayaron
743,Trillium Melcher Street IPA - Double Dry Hopped,2.8,"Boston, Massachusetts","Can sample at a tasting. Hazy yellow with white head. The aroma has notes of honey, oxidised, apricot juice, orange. The flavor is mild sweet and bitter with notes of oxidation, ""green"", orange, honey, old. Medium to full-bodied.",rayaron
744,Trillium Fort Point Pale Ale,3.6,"Boston, Massachusetts","Can sample at a tasting. Hazy yellow with white head. The aroma has notes of citrus, apricot jam, malt, grapefruit. The flavor is mild sweet and bitter with notes of citrus (grapefruit, lemon), ""green"". Medium-bodied.",rayaron
745,Fuller's London Porter (Cask),3.5,"Chiswick, Greater London","# 910; 12/2017. Velmi dobrý porter, výrazně pražený, dosti lékořicový, kořenitý.",kolemkoukolem
746,Verdant Don't Tell Gus,4.3,"Falmouth, Cornwall","Tap at Indy Man 2019. Fresh peach, tropical, cloudy yellow, juice bomb, dank, peach, apricot and mango, medium bodied, soft and creamy, amazing.",Trolleo
747,The Kernel Dry Stout Mosaic,3.7,"Bermondsey, Greater London","Chocolate, cocoa, plenty of roast, grassy, kind of like Black IPA, pitch black, full on roast, coffee, really bitter, watery",Trolleo
748,Camden Town Week Nite,3.4,"Ponders End, Greater London","330ml Can from Tesco, Enniskillen (£1.50):
Light golden with a slight haze & a thin, 0.5cm bubbly, white head with okay retention. The nose is light with citrus, some grassy notes & a little lemon with some straw in there too. It's similarly light tasting with lemon & citrus flavours to kick things off, some grassy hops & straw around the middle & a subtle hop bitterness at the end. It's medium bodied & not bad given it's only 3%, with a freshness & quite a crisp, slightly dry finish. ",flying_pig
749,Thornbridge Lukas,2.1,"Bakewell, Derbyshire","Beer Cartel Ratebeer Supertasters can (17-Jan-20)  Lemon cider light grass aroma. Crytal clear yellow colour,  no head and poor lacing. Lemon herbal chemical flavour. Lemongrass finish and herbal stale aftertaste.",vanvenlo
750,Thornbridge Lukas,2.3,"Bakewell, Derbyshire",Super Tasters - Hop herbal cider malt aroma. Pale yellow colour fair head and lacing. Malt spice herbal hop flavour. Fizzy palate.,Lunkie
751,Hoppin' Frog Frogichlaus,3.7,"Akron, Ohio","Dark red with a small head. Aroma of sugar, caramel, toffee, dried fruit. Full bodied, sweet, sticky, better than the original.",ABUSEDGOAT
752,Les Trois Mousquetaires Porter Baltique (Bourbon & Brandy),4.3,"Brossard, Quebec","750ml corked and caged bottle. (2018 vintage) Pours an opaque black with a medium, creamy, short lived, tan head that laces. Sweet aroma of roasted malt, dark chocolate, brandy, bourbon, tobacco, vanilla, dried fruit and oak. Sweet flavour of caramel malt, chocolate, tobacco, licorice, candied sugar, molasses, maple, dates, figs, raisins, berries, vanilla, bourbon and oak in a sweet, warming brandy finish. Medium to full body with a creamy, smooth, oily texture and soft carbonation. Wow, a truly beautiful beer. Lots of complexity and dangerously easy to drink. A world class Baltic Porter.",cmacklin
753,Fonta Flora Brackish,3.8,"Morganton, North Carolina","Pours black with two finger, dark tan head.  Aroma is vanilla, cocoa, roast and molasses.  Taste is creamy chocolate and brown sugar, moving to vanilla and roast.  Finish is chocolate, brown sugar and vanilla.  Tasty stout.",GregMooreNH
754,Dieu du Ciel! Voyageur des Brumes,3.6,"Montréal, Quebec",nice. burgundy color. some sweetness. has a nice flavor. another solid beer from these guys.,dwyerpg
755,Sierra Nevada 40 Hoppy Anniversary Ale,3.7,"Chico, California","Very malty slightly hoppy aroma. Bronze body, fluffy white head. Nicely balanced flavor, west coast hop aftertaste.",coachd
756,Sierra Nevada 40 Hoppy Anniversary Ale,4.1,"Chico, California","12oz bottle picked up at the state store.
Pours clear dark golden with a medium sized off-white head, good lacing. Pine, grapefruit, resin, toasted malts with a mild bitter finish.
Nice, tasty.",Sledutah
