,Beer Names,Rating,Locations,Reviews,Users
826,Gruner Brothers Forever West IPA ,3.5,"Casper , Wyoming","On draught at Old Chicago.

Pours a clear gold with a small head of foam.

Smells of pine, grapefruit, bits of tropical fruit here and there. Somewhat juicy aroma as well.

Taste has pine, grapefruit, kinda resinous, toasted or cracker malt is there but barely.

Medium bodied, carbonation is good.

One of the better beers from Gruner Brothers.
",Bitterbill
827,Team Toxic Oscillate Wildly - Plum & Cherry Cheesecake IPA,2.8,"Birkenhead, Merseyside","Manchester Beer Festival 2020.  Watery-purple with its fruit obvious in taste, and is somewhat sour in design.",ManVsBeer
828,Revolution VSOD (2019) - Very Special Old Deth,4.0,"Chicago, Illinois","On tap at The Beer Cellar in Glen Ellyn, IL. for their Life After Deth gathering, dispensed to plastic as a 7 oz. serving showing a black/brown hue, with a decent layer of brownish tan froth, and wavy cling to the foamy lacing. The nose was highly roasted, cocoa, some woodiness & earthiness, dark fruit, caramel & toffee sweetness, and a touch of vanilla. Nearly full bodied, with fair to low carbonation, the taste was similar, with syrupy & sticky texture, some tartness & tanginess, bourbon warmth, and appropriate roasted & earthy bitterness.",tmoreau
829,Union Kev’s Winter Warmer,3.6,"Baltimore, Maryland","On tap at Gilly’s in Rockville, MD. 

Opaque, black-brown with a khaki head and fair lacing.  

Aroma of dark fruit, chocolate, molasses and spices. 

Taste of chocolate, dark fruit, sweet chocolate malt and light spices. 

Medium body and medium carbonation.",MadRobin
830,Hogan's Cherry Oakley Cider,4.0,"Alcester, Warwickshire","330ml bottle from Beer District, Buxton. Pours a clear pink, no head to speak of. Light cherry juice on the nose, taste is fairly rich, certainly doesn't bely its 10% strength, excellent brandy integration, nice nutty vanilla murmurs on the close, alongside Hogan's recognisable, if soft tannic acidity, gentle cherry notes weaving about. Very enjoyable, more of this sort of thing please.",minutemat
831,Outhouse Chris,3.0,"Barnsley, South Yorkshire","Cask @ Fox & Goose, Hebden Bridge.  Golden hoppy brew with some strength evident giving it a fuller taste.  Has a drier hoppy nose.",ManVsBeer
832,Dorset Nectar Medium Sweet Sparkling Cider,3.6,"Bridport, Dorset","500ml bottle from Beer District, Buxton. Pours a deep unclear amber. Aroma is wild, funky with acetic hints. Taste continues, underlying acetic vinegar remains underlying, good natural fruit sweetness, funk hints, some wood. Overall, an enjoyable, characterful naturally fruity cider with a gentle sparkle.",minutemat
833,Gander SupSession,3.0,"Holt Heath, Worcestershire",Delt med Rune. Gusjegrågul. Uklar. Filmskum. Ferskenaroma. Smaken tørket frukt. Tørr avslutning.,Finn
834,Falken Hülse Pale Ale,3.1,"Schaffhausen, Switzerland","bottiglia 33 cl, schiuma beige fine persistente, colore ambrato carico limpido, al naso malto caramello caramello zucchero di canna prugna secca leggero agrumi, in bocca caramello malto tostato zucchero bruciato, corpo leggero, watery, carbonazione forte, amaro accentuato lungo nel finale. Anonima. c. calendario dell’avvento 2019 COOP CH 31.01.20",pleispleis
835,Sociable Beer Mango Banquet,2.7,"Worcester, Worcestershire",Delt med Rune. Gusjegrågul. Uklar. Filmskum. Bæraroma. Smaken tørr. En del frukt. Lett syrlig bitter avslutning.,Finn
836,Second Crossing Second Street Stout,3.8,"Rockford, Ohio","Dark beer out of the tap with some mahogany hues around the edges. Creamy beige head. Toasted grain nose. Flavors of dark roasted grains, burnt toast, ash, dusty bitter chocolate and a dry mineral chalkiness. Chocolaty finish. Nice stout.",jsquire
837,Sociable Beer Knees-up,2.8,"Worcester, Worcestershire",Delt med Rune. Gylden. Litt uklar. Filmskum. Lett krydderaroma. Smaken tørr. Litt malt. Litt gress. Lett tørr avslutning.,Finn
838,Mirror Twin Citra Monster,4.0,"Lexington, Kentucky",Draught at brewery. Pretty murky hazy IPA with lots of citra notes throughout. Juicy. Very good.,drfabulous
839,Sociable Beer Belter,3.3,"Worcester, Worcestershire",Delt med Rune. Gylden. Uklar. Filmskum. Ferskenaroma. Smaken balansert. Pærer. Fersken. Forsiktig tørr avslutning.,Finn
840,Duration Sweeping Coast,3.5,"West Acre, Norfolk",Keg at Hop Locker 1. Tangy stone fruit aroma. Hazy bright gold. Thick creamy white head. Medium bitter. Some stone fruit sourness - a prickle. Light bodied. Thin but slick. There's a fizzy carbonation that is the prominent sensation when it comes to this beer. Very dry finish. Enjoyable if ethereal.,BeardedAvenger
841,Woodman's Wild Ale That Old Chestnut,3.6,"Ponsanooth, Cornwall",Keg at CBC Covent Garden. Astringent/fruit vinegar aroma. Inhale it. Murky darkish brown. The beige head just rings the rim (or whatever). Very sour. That remains throughout and is almost overpowering. However there is life underneath the sourness... a nutty fudgy nougat coffee slab is in there. The miasma cannot hide it entirely as tendrils reach for the surface. Light bodied. Thin but slick. Flat. Uber face smashingly (clearly I exaggerate) astringent finish. I like. But recently I've been getting into melodic and depressive black metal so I may be having a breakdown.,BeardedAvenger
842,Metal Monkey Hops Of No Light,3.8,"Romeoville, Illinois","Taste: big complex spiced hops, grapefruit, peppery, citrus notes. Tropical fruit hoppy nose. Bright amber hue, nice lacy head. Medium body. Malt balanced out some of the hop bitterness.",BlackBeerPG
843,Bronx Up & Comers: Euro Step Northeast IPA,3.4,"Bronx, New York","Can, from Trader Joe's. Pours extremely hazy dark yellow-orange with foamy light beige head, orange peel aroma, low carbonation, medium bitter lightly resinous orange peel-apricot taste, somewhat thick body, long finish. Smooth and easy to drink.",trapped
844,450 North SLUSHY XXL - Billions,3.7,"Columbus, Indiana","16 ounce can shared at Baba day.  Like most of the others. Just juice blackberry boysenberry ok
",drfabulous
845,Hi-Wire Hi Oude Brett Saison Volume II,3.8,"Asheville, North Carolina",750 ml bottle I shared at Baba day. A light saison with brett like notes and grape some wine,drfabulous
846,HighGrain Shiver,3.5,"Cincinnati, Ohio",Taster. Poured hazy yellow color with an average frothy white head that lasted with very good lacing. Moderate wheat and yeast balanced aroma.  Medium body with a smooth texture and soft carbonation. Moderate sweet flavor with a moderate sweet finish of medium duration. This crushable beer met my expectations.,Tmoney99
847,Mikerphone Another Brick in the Walnut,3.4,"Elk Grove Village, Illinois",From a bottle shared at Baba day. A fairly sweet pour with fruit tartness and a weird berry finish. Not sure.,drfabulous
848,Thatchers Family Reserve,3.3,"Winscombe, Somerset","Bottle, at a tasting. Clear pale yellow, lots of bubbles. Aroma of wood, herbs, apples skin. Sweet with apples, vanilla, suplhuric, tart, alcoholic. Medium-bodied, lively carbonation.",zvsn
849,Alewife Space Cats,3.4,"Long Island City, New York","Draught @ Dive 106 (1/28/20). Pours cloudy lemon yellow with small foamy off-white head, lemon peel-pineapple aroma, medium carbonation, medium bitter lemon peel pineapple taste faint mango flavors, thin body, long medium bitter finish. Decent NEIPA.",trapped
850,Lost Abbey Righteous Son,3.9,"San Marcos, California","750-ml bottle from rare beer club. good sparkly-bubbled head, spots of lace, opaque cola color with reddish highlights, surprisingly fruity nose, creamy, barley wine + fruity sweetness, herbal bitterness, malty, booze in background, complex, melded great. cork flew 226 in. rating #1!",zebra
851,Broadhead 174 Taproom Series - NEIPA,3.7,"Orleans , Ontario","Gift from a friend who picked it up on location, I couldn’t refuse a NEIPA. Worth the try.",azzurro
852,Lawrence Beer Co. Hazy Hippo,3.9,"Lawrence, Kansas","On tap at the brewery.  Comes a hazy light gold with a decent white head.  Aroma of citrus and tropical.  Taste is grapefruit, pineapple, orange, melons, and malt.  Nice.",RobertDale
853,Lawrence Beer Co. East Side Pale Ale,3.5,"Lawrence, Kansas","On tap at the brewery.  Comes a mostly clear gold with an average white head.  Aroma of citrus and tropical.  Taste is grapefruit, pineapple, lemon, pine, and malt.  Pretty good.",RobertDale
854,Lawrence Beer Co. Clark,3.5,"Lawrence, Kansas","On tap at the brewery.  Comes a murky golden brown with a small off-white head.  Aroma of spice and malt.  Taste is cinnamon, ginger, clove, caramel, and malt.  Nice for the style.",RobertDale
855,Lawrence Beer Co. Kansas Kolsch,3.4,"Lawrence, Kansas","On tap at the brewery.  Comes a cloudy gold with a small white head.  Aroma of malt, yeast, and fruit.  Taste is similar.  Somewhat dry.  Decent.",RobertDale
856,Charles Towne Telstar V,3.5,"Charleston, South Carolina","32oz crowler from Arlington Brew Shop, pours a pulpy gold, plenty of frothy, white head.  Nose is interesting, peach sorbet, melon, orange, clear grist, maybe even treacle, pineapple.  Flavor has the pineapple and peach but its almost popsicle like without being sweet, there is sweetness reading more like grist now, heavy dandelion too.  Finishes off dry, medium bodied.  In a flight of IPAs, this might get lost.  7 4 8 3 13",nimbleprop
857,Monkish Trapped in the 90's,3.7,"Torrance, California","16oz can pours a pulpy orange, sudsy white head.  Nose has tangerine, melon, guava, grapefruit, green vanilla, grass.  Flavor is mostly citrus and grass.  There's a big grapefruit/fresh orange character that over powers any ripe fruit.  Not a complaint.  Full bodied, bitter finish.  8 3 8 4 14",nimbleprop
858,Brix City Grateful Jams,3.6,"Little Ferry, New Jersey","Tap at Kultainen Apina. Pours hazy yellow with white head. Aroma and taste have juicy tropical fruits, pineapple, tangerine, mango, juicy hops, faint hop burn. Medium to full body, oily texture, soft carbonation, bitter finish.",tovesa
859,Troll-Brew German IPA,2.6,"Mannheim, Baden-Württemberg","Purchased online and labelled as “German IPA”. 
It has a nice colour and smell, but taste is very limited. It doesn’t have the bitterness of an IPA and lacks of hoppy aroma. Very watery. It tastes more like. Baby between a franciskaner and a sweet IPA. Not really worth it.",pincenoire
860,Kelham Island Roulette,3.3,"Sheffield, South Yorkshire","Cask at The Grainstore Brewery, Oakham on 20/08/2007.  Actually quite a hoppy bite to this beer.  Fairly crisp and a little fruity.",Beese
861,Baerlic Yes We Can ,3.5,"Portland, Oregon","16 ounce can. Pours a hazy orange hue with a large white head. A big funky lemon nose. More sort of funky flavors, tropical, almost tart lemons, fluffy big palate. Nice. Sort of green, raw. Solid.",douglas88
862,Melvin Son of Apocalypse ,3.8,"Alpine, Wyoming","16 ounce can. Pours a clear orange hue with a medium white head. A nice big fruity orange and toast nose. Very flavorful: big oranges, toast, light lemon bitterness. Very smooth.",douglas88
863,Lost Abbey Agave Maria Reserva,4.4,"San Marcos, California","Aromas: Tons of wood, corkscrew, sawdust, tequila, molasses, brown sugar, oak, agave syrup, port wine, caramel, nougat and biscotti. Taste is just like the old agave maria with more intense barrel, wood, sawdust, planks, oak, tequila, syrup, agave, cactus juice, brown sugar, port wine, sherry, dessert wine, toffee, burnt caramel, harsh wort syrup, aged malts and biscotti. Overall, Incredible. Love it.",Thisis12ptfont
864,Lil Beaver P.A.W. Space Crystals,3.8,"Bloomington, Illinois","Aroma is apricot/watermelon and fruit/floral hops.  The flavor is watermelon, malts, apricot/fruit and a slightly sweet/hoppy finish.",wlajwl
865,Steamworks Wild Saison,3.9,"Vancouver, British Columbia","On tap at Steamworks, pours a cloudy golden orange with a small white head. Aroma brings out lots of wild yeast, rustic saison yeast, and a hint of estery character. Flavour is quite complex, with a nice mix of rustic saison yeast and wild yeast, gentle estery notes and a hint of champagne-like effervescence. Complex and well-designed. Excellent.",mcberko
866,Steamworks Dark Coconut IPA,2.7,"Vancouver, British Columbia","On cask at Steamworks, pours a deep dark amber with a small beige head. Aroma is pretty muffled, with earthy notes and nary a trace of coconut. Flavour reveals the coconut more prominently, but is also quite muffled and earthy. Not so well dialled in. Alright.",mcberko
867,Steamworks Refresh - Black Lime Guava,3.2,"Vancouver, British Columbia","On tap at Steamworks, pours a clear golden with a small white head. Aroma brings out lots of bright guava, gentle lime, and a bit of wildness. Flavour is unusual for a radler, being nearly bone dry, with plenty of guava and lime, and a touch of funk. Refreshing and clean, but not particularly interesting.",mcberko
868,O.H.S.O. Boston Cream Pie,3.0,"Phoenix, Arizona","All sweetness and little in roast, one dimensional pastry beer.  On tap at OHSO - Gilbert.",Sammy
869,O.H.S.O. Morning Grind BA ,3.4,"Phoenix, Arizona",On tap at OHSO - Gilbert.  Thick with mostly maple syrup and coffee finish.  Good one.,Sammy
870,O.H.S.O. Double Double,3.1,"Phoenix, Arizona","only a fair DIPA, on tap at OHSO Gilbert area. Some hops, not particular that tasty or so drinkable.",Sammy
871,Strike Rally Hat,3.7,"San Jose, California",On tap at the tasting room in Campbell.  Clear yellow color.  Frothy white foam.  Clean character.  Medium bitterness.   Earthy hop aroma.  Decent.,wetherel
872,O.H.S.O. /Ozark Brewing Joy Juice,3.5,"Phoenix, Arizona",The best of on tap today.  A solid tasty hazy IPA.  At Gilbert location.Thick looking orange juice.,Sammy
873,Strike Subway Series,3.7,"San Jose, California",On tap at the tasting room in Campbell.  Hazy  amber color.  Lightly orange sweetness.  Low bitterness.  Easy to drink.  Good.,wetherel
